,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
102,2,0,0,728,0.58,0.025,0.172,1456,0.03983516483516483,0.03159340659340659,0.008241758241758242,0.029532967032967032,0.16483516483516483
103,2,0,1,728,0.58,0.025,0.172,2184,0.06822344322344322,0.037545787545787544,0.030677655677655676,0.028388278388278388,0.1620879120879121
104,2,0,2,728,0.58,0.025,0.172,2912,0.1820054945054945,0.05254120879120879,0.12946428571428573,0.024381868131868132,0.16380494505494506
105,2,0,3,728,0.58,0.025,0.172,2912,0.23695054945054944,0.06318681318681318,0.17376373626373626,0.020947802197802196,0.16277472527472528
106,2,0,4,728,0.58,0.025,0.172,2912,0.26854395604395603,0.07589285714285714,0.1926510989010989,0.018200549450549452,0.1720467032967033
107,2,0,5,728,0.58,0.025,0.172,2912,0.25,0.0831043956043956,0.16689560439560439,0.014766483516483516,0.17582417582417584
108,2,0,6,728,0.58,0.025,0.172,2912,0.2445054945054945,0.08241758241758242,0.1620879120879121,0.015453296703296704,0.17616758241758243
109,2,0,7,728,0.58,0.025,0.172,2912,0.2239010989010989,0.08722527472527472,0.13667582417582416,0.014423076923076924,0.17101648351648352
110,2,0,8,728,0.58,0.025,0.172,2912,0.21394230769230768,0.09134615384615384,0.12259615384615384,0.015453296703296704,0.16071428571428573
111,2,0,9,728,0.58,0.025,0.172,2912,0.18097527472527472,0.08447802197802198,0.09649725274725275,0.016140109890109892,0.15487637362637363
112,2,0,10,728,0.58,0.025,0.172,2912,0.1614010989010989,0.07245879120879122,0.0889423076923077,0.016140109890109892,0.14938186813186813
113,2,0,11,728,0.58,0.025,0.172,2912,0.1614010989010989,0.06490384615384616,0.09649725274725275,0.016140109890109892,0.15418956043956045
114,2,0,12,728,0.58,0.025,0.172,2912,0.18681318681318682,0.06593406593406594,0.12087912087912088,0.018543956043956044,0.15453296703296704
115,2,0,13,728,0.58,0.025,0.172,2912,0.2026098901098901,0.07554945054945054,0.12706043956043955,0.021634615384615384,0.15144230769230768
116,2,0,14,728,0.58,0.025,0.172,2912,0.24759615384615385,0.10027472527472528,0.14732142857142858,0.025755494505494504,0.15693681318681318
117,2,0,15,728,0.58,0.025,0.172,2912,0.29429945054945056,0.1308379120879121,0.16346153846153846,0.028502747252747252,0.15934065934065933
118,2,0,16,728,0.58,0.025,0.172,2912,0.33653846153846156,0.15728021978021978,0.17925824175824176,0.024725274725274724,0.16380494505494506
119,2,0,17,728,0.58,0.025,0.172,2912,0.35061813186813184,0.17445054945054944,0.17616758241758243,0.018543956043956044,0.1717032967032967
120,2,0,18,728,0.58,0.025,0.172,2912,0.29945054945054944,0.16277472527472528,0.13667582417582416,0.012362637362637362,0.16689560439560439
121,2,0,19,728,0.58,0.025,0.172,2912,0.2620192307692308,0.13221153846153846,0.12980769230769232,0.009958791208791208,0.15934065934065933
122,2,0,20,728,0.58,0.025,0.172,2912,0.18440934065934067,0.08516483516483517,0.09924450549450549,0.010302197802197802,0.15384615384615385
123,2,0,21,728,0.58,0.025,0.172,2912,0.16758241758241757,0.050824175824175824,0.11675824175824176,0.012706043956043956,0.14285714285714285
124,2,0,22,728,0.58,0.025,0.172,2912,0.19436813186813187,0.03777472527472527,0.1565934065934066,0.017513736263736264,0.13564560439560439
125,2,0,23,728,0.58,0.025,0.172,2912,0.19986263736263737,0.038461538461538464,0.1614010989010989,0.019230769230769232,0.1304945054945055
126,2,0,24,728,0.58,0.025,0.172,2912,0.21875,0.05357142857142857,0.16517857142857142,0.016140109890109892,0.13392857142857142
127,2,0,25,728,0.58,0.025,0.172,2912,0.29498626373626374,0.08379120879120878,0.21119505494505494,0.016483516483516484,0.13839285714285715
128,2,0,26,728,0.58,0.025,0.172,2912,0.301510989010989,0.09409340659340659,0.20741758241758243,0.012362637362637362,0.1459478021978022
129,2,0,27,728,0.58,0.025,0.172,2912,0.23695054945054944,0.09031593406593406,0.1466346153846154,0.011332417582417582,0.1459478021978022
130,2,0,28,728,0.58,0.025,0.172,2912,0.23248626373626374,0.08413461538461539,0.14835164835164835,0.014766483516483516,0.13701923076923078
131,2,0,29,728,0.58,0.025,0.172,2912,0.18956043956043955,0.061469780219780217,0.12809065934065933,0.01304945054945055,0.13736263736263737
132,2,0,30,728,0.58,0.025,0.172,2912,0.14766483516483517,0.049107142857142856,0.0985576923076923,0.01201923076923077,0.13186813186813187
133,2,0,31,728,0.58,0.025,0.172,2912,0.12259615384615384,0.04739010989010989,0.07520604395604395,0.008928571428571428,0.13255494505494506
134,2,0,32,728,0.58,0.025,0.172,2912,0.10302197802197802,0.04326923076923077,0.059752747252747256,0.006524725274725275,0.13564560439560439
135,2,0,33,728,0.58,0.025,0.172,2912,0.11744505494505494,0.04739010989010989,0.07005494505494506,0.006524725274725275,0.13667582417582416
136,2,0,34,728,0.58,0.025,0.172,2912,0.15796703296703296,0.05837912087912088,0.09958791208791208,0.006868131868131868,0.14526098901098902
137,2,0,35,728,0.58,0.025,0.172,2912,0.12946428571428573,0.049107142857142856,0.08035714285714286,0.006868131868131868,0.15281593406593408
138,2,0,36,728,0.58,0.025,0.172,2912,0.12980769230769232,0.0415521978021978,0.08825549450549451,0.008928571428571428,0.15831043956043955
139,2,0,37,728,0.58,0.025,0.172,2912,0.13667582417582416,0.02712912087912088,0.1095467032967033,0.009615384615384616,0.16346153846153846
140,2,0,38,728,0.58,0.025,0.172,2912,0.1462912087912088,0.008241758241758242,0.13804945054945056,0.009958791208791208,0.16861263736263737
141,2,0,39,728,0.58,0.025,0.172,2912,0.22218406593406592,0.010645604395604396,0.21153846153846154,0.01098901098901099,0.17307692307692307
142,2,0,40,728,0.58,0.025,0.172,2912,0.2190934065934066,0.009958791208791208,0.2091346153846154,0.011675824175824176,0.17651098901098902
143,2,0,41,728,0.58,0.025,0.172,2912,0.19093406593406592,0.010645604395604396,0.18028846153846154,0.016140109890109892,0.18269230769230768
144,2,0,42,728,0.58,0.025,0.172,2912,0.19196428571428573,0.013736263736263736,0.17822802197802198,0.017513736263736264,0.1926510989010989
145,2,0,43,728,0.58,0.025,0.172,2912,0.24107142857142858,0.018543956043956044,0.22252747252747251,0.020604395604395604,0.19917582417582416
146,2,0,44,728,0.58,0.025,0.172,2912,0.2760989010989011,0.0260989010989011,0.25,0.022321428571428572,0.21222527472527472
147,2,0,45,728,0.58,0.025,0.172,2912,0.3018543956043956,0.04189560439560439,0.25995879120879123,0.024381868131868132,0.21634615384615385
148,2,0,46,728,0.58,0.025,0.172,2912,0.323489010989011,0.05460164835164835,0.2688873626373626,0.027472527472527472,0.2190934065934066
149,2,0,47,728,0.58,0.025,0.172,2912,0.35336538461538464,0.06799450549450549,0.2853708791208791,0.028502747252747252,0.23111263736263737
150,2,0,48,728,0.58,0.025,0.172,2912,0.37671703296703296,0.08207417582417582,0.29464285714285715,0.029876373626373628,0.23832417582417584
151,2,0,49,728,0.58,0.025,0.172,2912,0.3585164835164835,0.08516483516483517,0.2733516483516483,0.030563186813186812,0.24553571428571427
152,2,0,50,728,0.58,0.025,0.172,2912,0.3791208791208791,0.09168956043956043,0.28743131868131866,0.036057692307692304,0.24656593406593408
510,10,1,0,728,0.58,0.025,0.172,1456,0.03983516483516483,0.03296703296703297,0.006868131868131868,0.028846153846153848,0.18063186813186813
511,10,1,1,728,0.58,0.025,0.172,2184,0.07738095238095238,0.04395604395604396,0.033424908424908424,0.027930402930402932,0.19184981684981686
512,10,1,2,728,0.58,0.025,0.172,2912,0.2084478021978022,0.06353021978021978,0.14491758241758243,0.02712912087912088,0.20157967032967034
513,10,1,3,728,0.58,0.025,0.172,2912,0.30975274725274726,0.08550824175824176,0.2242445054945055,0.025412087912087912,0.2135989010989011
514,10,1,4,728,0.58,0.025,0.172,2912,0.31902472527472525,0.10679945054945054,0.21222527472527472,0.02403846153846154,0.22561813186813187
515,10,1,5,728,0.58,0.025,0.172,2912,0.3173076923076923,0.12053571428571429,0.19677197802197802,0.023695054945054944,0.23351648351648352
516,10,1,6,728,0.58,0.025,0.172,2912,0.32074175824175827,0.11778846153846154,0.2029532967032967,0.024381868131868132,0.23523351648351648
517,10,1,7,728,0.58,0.025,0.172,2912,0.31043956043956045,0.11229395604395605,0.19814560439560439,0.02815934065934066,0.23351648351648352
518,10,1,8,728,0.58,0.025,0.172,2912,0.3162774725274725,0.10714285714285714,0.2091346153846154,0.029532967032967032,0.23729395604395603
519,10,1,9,728,0.58,0.025,0.172,2912,0.32520604395604397,0.10370879120879122,0.22149725274725274,0.032623626373626376,0.22699175824175824
520,10,1,10,728,0.58,0.025,0.172,2912,0.3492445054945055,0.11023351648351648,0.23901098901098902,0.03331043956043956,0.21668956043956045
521,10,1,11,728,0.58,0.025,0.172,2912,0.35645604395604397,0.11504120879120878,0.24141483516483517,0.030563186813186812,0.20982142857142858
522,10,1,12,728,0.58,0.025,0.172,2912,0.36607142857142855,0.11572802197802198,0.2503434065934066,0.028502747252747252,0.20398351648351648
523,10,1,13,728,0.58,0.025,0.172,2912,0.34684065934065933,0.11710164835164835,0.22973901098901098,0.02300824175824176,0.20501373626373626
524,10,1,14,728,0.58,0.025,0.172,2912,0.32108516483516486,0.10748626373626374,0.2135989010989011,0.019917582417582416,0.21016483516483517
525,10,1,15,728,0.58,0.025,0.172,2912,0.2606456043956044,0.10096153846153846,0.15968406593406592,0.019230769230769232,0.21600274725274726
526,10,1,16,728,0.58,0.025,0.172,2912,0.25240384615384615,0.09134615384615384,0.16105769230769232,0.019230769230769232,0.21531593406593408
527,10,1,17,728,0.58,0.025,0.172,2912,0.25618131868131866,0.08585164835164835,0.17032967032967034,0.021634615384615384,0.21462912087912087
528,10,1,18,728,0.58,0.025,0.172,2912,0.28399725274725274,0.09443681318681318,0.18956043956043955,0.02712912087912088,0.21016483516483517
529,10,1,19,728,0.58,0.025,0.172,2912,0.29120879120879123,0.10611263736263736,0.18509615384615385,0.03159340659340659,0.20810439560439561
