,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
306,6,0,0,728,0.58,0.11,0.172,1456,0.14972527472527472,0.12980769230769232,0.019917582417582416,0.10851648351648352,0.20947802197802198
307,6,0,1,728,0.58,0.11,0.172,2184,0.25366300366300365,0.1662087912087912,0.08745421245421245,0.10256410256410256,0.22939560439560439
308,6,0,2,728,0.58,0.11,0.172,2912,0.448489010989011,0.21600274725274726,0.23248626373626374,0.09443681318681318,0.2342032967032967
309,6,0,3,728,0.58,0.11,0.172,2912,0.5339972527472527,0.2860576923076923,0.24793956043956045,0.08791208791208792,0.24862637362637363
310,6,0,4,728,0.58,0.11,0.172,2912,0.5250686813186813,0.32589285714285715,0.19917582417582416,0.07520604395604395,0.2623626373626374
311,6,0,5,728,0.58,0.11,0.172,2912,0.5343406593406593,0.35302197802197804,0.1813186813186813,0.06936813186813187,0.25961538461538464
312,6,0,6,728,0.58,0.11,0.172,2912,0.5257554945054945,0.3358516483516483,0.18990384615384615,0.06662087912087912,0.2651098901098901
313,6,0,7,728,0.58,0.11,0.172,2912,0.48695054945054944,0.30666208791208793,0.18028846153846154,0.06387362637362637,0.2733516483516483
314,6,0,8,728,0.58,0.11,0.172,2912,0.49072802197802196,0.3011675824175824,0.18956043956043955,0.06318681318681318,0.27472527472527475
315,6,0,9,728,0.58,0.11,0.172,2912,0.48145604395604397,0.2853708791208791,0.19608516483516483,0.061469780219780217,0.27541208791208793
316,6,0,10,728,0.58,0.11,0.172,2912,0.4945054945054945,0.28708791208791207,0.20741758241758243,0.059752747252747256,0.2692307692307692
317,6,0,11,728,0.58,0.11,0.172,2912,0.4739010989010989,0.28125,0.1926510989010989,0.05803571428571429,0.26373626373626374
318,6,0,12,728,0.58,0.11,0.172,2912,0.4793956043956044,0.28434065934065933,0.19505494505494506,0.06009615384615385,0.25652472527472525
319,6,0,13,728,0.58,0.11,0.172,2912,0.5271291208791209,0.301510989010989,0.22561813186813187,0.06353021978021978,0.25755494505494503
320,6,0,14,728,0.58,0.11,0.172,2912,0.5230082417582418,0.30391483516483514,0.2190934065934066,0.06936813186813187,0.2616758241758242
321,6,0,15,728,0.58,0.11,0.172,2912,0.5590659340659341,0.3389423076923077,0.22012362637362637,0.07211538461538461,0.27403846153846156
322,6,0,16,728,0.58,0.11,0.172,2912,0.6280906593406593,0.37293956043956045,0.2551510989010989,0.07348901098901099,0.28811813186813184
323,6,0,17,728,0.58,0.11,0.172,2912,0.6136675824175825,0.38461538461538464,0.2290521978021978,0.07383241758241758,0.3018543956043956
324,6,0,18,728,0.58,0.11,0.172,2912,0.603021978021978,0.3945741758241758,0.2084478021978022,0.07486263736263736,0.3121565934065934
325,6,0,19,728,0.58,0.11,0.172,2912,0.601304945054945,0.39629120879120877,0.20501373626373626,0.07657967032967034,0.31868131868131866
