,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
0,0,0,0,728,0.0,0.022,0.172,1456,0.0521978021978022,0.038461538461538464,0.013736263736263736,0.024725274725274724,0.19848901098901098
1,0,0,1,728,0.0,0.022,0.172,2184,0.11263736263736264,0.05723443223443223,0.0554029304029304,0.019688644688644688,0.2065018315018315
2,0,0,2,728,0.0,0.022,0.172,2912,0.3162774725274725,0.08516483516483517,0.23111263736263737,0.021291208791208792,0.20054945054945056
3,0,0,3,728,0.0,0.022,0.172,2912,0.35645604395604397,0.09581043956043957,0.2606456043956044,0.016826923076923076,0.20501373626373626
4,0,0,4,728,0.0,0.022,0.172,2912,0.3698489010989011,0.11710164835164835,0.25274725274725274,0.016140109890109892,0.2091346153846154
5,0,0,5,728,0.0,0.022,0.172,2912,0.3894230769230769,0.12877747252747251,0.2606456043956044,0.018543956043956044,0.2091346153846154
6,0,0,6,728,0.0,0.022,0.172,2912,0.33756868131868134,0.10851648351648352,0.2290521978021978,0.018200549450549452,0.21428571428571427
7,0,0,7,728,0.0,0.022,0.172,2912,0.37190934065934067,0.12946428571428573,0.24244505494505494,0.019917582417582416,0.21875
8,0,0,8,728,0.0,0.022,0.172,2912,0.385989010989011,0.12946428571428573,0.25652472527472525,0.022664835164835164,0.2239010989010989
9,0,0,9,728,0.0,0.022,0.172,2912,0.4419642857142857,0.1349587912087912,0.3070054945054945,0.023695054945054944,0.23111263736263737
10,0,0,10,728,0.0,0.022,0.172,2912,0.4584478021978022,0.14766483516483517,0.31078296703296704,0.022321428571428572,0.24347527472527472
11,0,0,11,728,0.0,0.022,0.172,2912,0.4608516483516483,0.15487637362637363,0.30597527472527475,0.023695054945054944,0.25206043956043955
12,0,0,12,728,0.0,0.022,0.172,2912,0.4653159340659341,0.16929945054945056,0.2960164835164835,0.022664835164835164,0.25892857142857145
13,0,0,13,728,0.0,0.022,0.172,2912,0.4412774725274725,0.16037087912087913,0.2809065934065934,0.022321428571428572,0.2616758241758242
14,0,0,14,728,0.0,0.022,0.172,2912,0.4165521978021978,0.1717032967032967,0.2448489010989011,0.025412087912087912,0.2661401098901099
15,0,0,15,728,0.0,0.022,0.172,2912,0.43887362637362637,0.18681318681318682,0.25206043956043955,0.024725274725274724,0.27300824175824173
16,0,0,16,728,0.0,0.022,0.172,2912,0.49141483516483514,0.21771978021978022,0.27369505494505497,0.02300824175824176,0.28365384615384615
17,0,0,17,728,0.0,0.022,0.172,2912,0.5048076923076923,0.25721153846153844,0.24759615384615385,0.024381868131868132,0.29120879120879123
18,0,0,18,728,0.0,0.022,0.172,2912,0.5044642857142857,0.26820054945054944,0.23626373626373626,0.022664835164835164,0.3001373626373626
19,0,0,19,728,0.0,0.022,0.172,2912,0.4649725274725275,0.24725274725274726,0.21771978021978022,0.02197802197802198,0.30357142857142855
20,0,0,20,728,0.0,0.022,0.172,2912,0.46188186813186816,0.22012362637362637,0.24175824175824176,0.02300824175824176,0.29979395604395603
21,0,0,21,728,0.0,0.022,0.172,2912,0.448489010989011,0.1929945054945055,0.2554945054945055,0.025755494505494504,0.30425824175824173
22,0,0,22,728,0.0,0.022,0.172,2912,0.43612637362637363,0.1713598901098901,0.2647664835164835,0.02712912087912088,0.3083791208791209
23,0,0,23,728,0.0,0.022,0.172,2912,0.48145604395604397,0.17479395604395603,0.30666208791208793,0.032623626373626376,0.3176510989010989
24,0,0,24,728,0.0,0.022,0.172,2912,0.5631868131868132,0.17822802197802198,0.38495879120879123,0.03983516483516483,0.3238324175824176
25,0,0,25,728,0.0,0.022,0.172,2912,0.5892857142857143,0.1933379120879121,0.3959478021978022,0.040865384615384616,0.3289835164835165
26,0,0,26,728,0.0,0.022,0.172,2912,0.6191620879120879,0.23145604395604397,0.38770604395604397,0.04189560439560439,0.3317307692307692
27,0,0,27,728,0.0,0.022,0.172,2912,0.679945054945055,0.2764423076923077,0.40350274725274726,0.04223901098901099,0.3385989010989011
28,0,0,28,728,0.0,0.022,0.172,2912,0.646978021978022,0.301510989010989,0.34546703296703296,0.03949175824175824,0.3389423076923077
29,0,0,29,728,0.0,0.022,0.172,2912,0.5865384615384616,0.3179945054945055,0.26854395604395603,0.04120879120879121,0.332760989010989
30,0,0,30,728,0.0,0.022,0.172,2912,0.5872252747252747,0.3282967032967033,0.25892857142857145,0.04395604395604396,0.33070054945054944
31,0,0,31,728,0.0,0.022,0.172,2912,0.5899725274725275,0.3313873626373626,0.25858516483516486,0.04189560439560439,0.3241758241758242
32,0,0,32,728,0.0,0.022,0.172,2912,0.6191620879120879,0.354739010989011,0.2644230769230769,0.04223901098901099,0.3289835164835165
33,0,0,33,728,0.0,0.022,0.172,2912,0.648695054945055,0.3856456043956044,0.26304945054945056,0.04189560439560439,0.33413461538461536
34,0,0,34,728,0.0,0.022,0.172,2912,0.6576236263736264,0.39972527472527475,0.2578983516483517,0.044986263736263736,0.332760989010989
35,0,0,35,728,0.0,0.022,0.172,2912,0.6315247252747253,0.39663461538461536,0.2348901098901099,0.05048076923076923,0.33482142857142855
36,0,0,36,728,0.0,0.022,0.172,2912,0.6541895604395604,0.3945741758241758,0.25961538461538464,0.049107142857142856,0.33550824175824173
37,0,0,37,728,0.0,0.022,0.172,2912,0.6744505494505495,0.39697802197802196,0.2774725274725275,0.044986263736263736,0.3396291208791209
38,0,0,38,728,0.0,0.022,0.172,2912,0.654532967032967,0.3959478021978022,0.25858516483516486,0.040865384615384616,0.3276098901098901
