,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
51,1,0,0,728,0.025,0.022,0.172,1456,0.048763736263736264,0.036401098901098904,0.012362637362637362,0.017857142857142856,0.19230769230769232
52,1,0,1,728,0.025,0.022,0.172,2184,0.11584249084249085,0.060897435897435896,0.054945054945054944,0.019230769230769232,0.19413919413919414
53,1,0,2,728,0.025,0.022,0.172,2912,0.3131868131868132,0.09443681318681318,0.21875,0.016826923076923076,0.2026098901098901
54,1,0,3,728,0.025,0.022,0.172,2912,0.3293269230769231,0.10885989010989011,0.22046703296703296,0.016140109890109892,0.21050824175824176
55,1,0,4,728,0.025,0.022,0.172,2912,0.3430631868131868,0.11401098901098901,0.2290521978021978,0.017513736263736264,0.2125686813186813
56,1,0,5,728,0.025,0.022,0.172,2912,0.30322802197802196,0.10267857142857142,0.20054945054945056,0.015453296703296704,0.21875
57,1,0,6,728,0.025,0.022,0.172,2912,0.3276098901098901,0.08516483516483517,0.24244505494505494,0.016826923076923076,0.21771978021978022
58,1,0,7,728,0.025,0.022,0.172,2912,0.3434065934065934,0.07864010989010989,0.2647664835164835,0.016140109890109892,0.2239010989010989
59,1,0,8,728,0.025,0.022,0.172,2912,0.35302197802197804,0.06902472527472528,0.28399725274725274,0.015796703296703296,0.2245879120879121
60,1,0,9,728,0.025,0.022,0.172,2912,0.35645604395604397,0.0625,0.29395604395604397,0.01510989010989011,0.21565934065934067
61,1,0,10,728,0.025,0.022,0.172,2912,0.3671016483516483,0.05048076923076923,0.3166208791208791,0.013736263736263736,0.2029532967032967
62,1,0,11,728,0.025,0.022,0.172,2912,0.36813186813186816,0.04945054945054945,0.31868131868131866,0.009958791208791208,0.1878434065934066
63,1,0,12,728,0.025,0.022,0.172,2912,0.3245192307692308,0.05013736263736264,0.27438186813186816,0.008585164835164836,0.17548076923076922
64,1,0,13,728,0.025,0.022,0.172,2912,0.30631868131868134,0.048763736263736264,0.25755494505494503,0.009271978021978022,0.17307692307692307
65,1,0,14,728,0.025,0.022,0.172,2912,0.2578983516483517,0.03949175824175824,0.2184065934065934,0.009958791208791208,0.17616758241758243
66,1,0,15,728,0.025,0.022,0.172,2912,0.27163461538461536,0.044642857142857144,0.22699175824175824,0.013736263736263736,0.17513736263736263
67,1,0,16,728,0.025,0.022,0.172,2912,0.3021978021978022,0.04773351648351648,0.2544642857142857,0.014423076923076924,0.17822802197802198
68,1,0,17,728,0.025,0.022,0.172,2912,0.2764423076923077,0.048763736263736264,0.22767857142857142,0.013736263736263736,0.18337912087912087
69,1,0,18,728,0.025,0.022,0.172,2912,0.31387362637362637,0.0521978021978022,0.2616758241758242,0.01304945054945055,0.1936813186813187
70,1,0,19,728,0.025,0.022,0.172,2912,0.34203296703296704,0.051167582417582416,0.29086538461538464,0.008928571428571428,0.21016483516483517
71,1,0,20,728,0.025,0.022,0.172,2912,0.33035714285714285,0.05460164835164835,0.2757554945054945,0.008585164835164836,0.22115384615384615
72,1,0,21,728,0.025,0.022,0.172,2912,0.2980769230769231,0.04945054945054945,0.24862637362637363,0.009271978021978022,0.22630494505494506
73,1,0,22,728,0.025,0.022,0.172,2912,0.27232142857142855,0.04017857142857143,0.23214285714285715,0.014423076923076924,0.21531593406593408
74,1,0,23,728,0.025,0.022,0.172,2912,0.2664835164835165,0.030563186813186812,0.23592032967032966,0.015796703296703296,0.20226648351648352
75,1,0,24,728,0.025,0.022,0.172,2912,0.28296703296703296,0.026442307692307692,0.25652472527472525,0.016826923076923076,0.19127747252747251
76,1,0,25,728,0.025,0.022,0.172,2912,0.3231456043956044,0.030563186813186812,0.2925824175824176,0.015453296703296704,0.1933379120879121
77,1,0,26,728,0.025,0.022,0.172,2912,0.3008241758241758,0.03365384615384615,0.26717032967032966,0.012362637362637362,0.20398351648351648
78,1,0,27,728,0.025,0.022,0.172,2912,0.31902472527472525,0.03331043956043956,0.2857142857142857,0.01510989010989011,0.2125686813186813
79,1,0,28,728,0.025,0.022,0.172,2912,0.34168956043956045,0.030563186813186812,0.31112637362637363,0.01407967032967033,0.22046703296703296
80,1,0,29,728,0.025,0.022,0.172,2912,0.38221153846153844,0.03983516483516483,0.34237637362637363,0.016483516483516484,0.21153846153846154
81,1,0,30,728,0.025,0.022,0.172,2912,0.3636675824175824,0.046703296703296704,0.3169642857142857,0.016140109890109892,0.2032967032967033
82,1,0,31,728,0.025,0.022,0.172,2912,0.33482142857142855,0.048763736263736264,0.2860576923076923,0.017513736263736264,0.19642857142857142
83,1,0,32,728,0.025,0.022,0.172,2912,0.3646978021978022,0.052884615384615384,0.3118131868131868,0.019574175824175824,0.18956043956043955
84,1,0,33,728,0.025,0.022,0.172,2912,0.4103708791208791,0.05151098901098901,0.3588598901098901,0.019574175824175824,0.1933379120879121
85,1,0,34,728,0.025,0.022,0.172,2912,0.44436813186813184,0.06009615384615385,0.38427197802197804,0.017513736263736264,0.19677197802197802
86,1,0,35,728,0.025,0.022,0.172,2912,0.42376373626373626,0.0782967032967033,0.34546703296703296,0.01407967032967033,0.19574175824175824
87,1,0,36,728,0.025,0.022,0.172,2912,0.35199175824175827,0.07692307692307693,0.27506868131868134,0.01407967032967033,0.19642857142857142
88,1,0,37,728,0.025,0.022,0.172,2912,0.31559065934065933,0.06421703296703296,0.25137362637362637,0.014423076923076924,0.19951923076923078
89,1,0,38,728,0.025,0.022,0.172,2912,0.34134615384615385,0.044642857142857144,0.2967032967032967,0.01510989010989011,0.2084478021978022
90,1,0,39,728,0.025,0.022,0.172,2912,0.3382554945054945,0.024381868131868132,0.31387362637362637,0.016826923076923076,0.2290521978021978
91,1,0,40,728,0.025,0.022,0.172,2912,0.3317307692307692,0.016483516483516484,0.31524725274725274,0.016826923076923076,0.2448489010989011
92,1,0,41,728,0.025,0.022,0.172,2912,0.3008241758241758,0.015796703296703296,0.2850274725274725,0.01407967032967033,0.25
93,1,0,42,728,0.025,0.022,0.172,2912,0.30597527472527475,0.018887362637362636,0.28708791208791207,0.01407967032967033,0.24347527472527472
94,1,0,43,728,0.025,0.022,0.172,2912,0.2932692307692308,0.019230769230769232,0.27403846153846156,0.014423076923076924,0.2249313186813187
95,1,0,44,728,0.025,0.022,0.172,2912,0.2695741758241758,0.0260989010989011,0.24347527472527472,0.012362637362637362,0.21462912087912087
96,1,0,45,728,0.025,0.022,0.172,2912,0.27987637362637363,0.034340659340659344,0.24553571428571427,0.01304945054945055,0.20776098901098902
97,1,0,46,728,0.025,0.022,0.172,2912,0.3001373626373626,0.040865384615384616,0.25927197802197804,0.013736263736263736,0.20982142857142858
98,1,0,47,728,0.025,0.022,0.172,2912,0.29086538461538464,0.03743131868131868,0.2534340659340659,0.012362637362637362,0.21462912087912087
99,1,0,48,728,0.025,0.022,0.172,2912,0.28262362637362637,0.034684065934065936,0.24793956043956045,0.01304945054945055,0.21531593406593408
100,1,0,49,728,0.025,0.022,0.172,2912,0.2891483516483517,0.034340659340659344,0.2548076923076923,0.01407967032967033,0.22355769230769232
101,1,0,50,728,0.025,0.022,0.172,2912,0.3076923076923077,0.03021978021978022,0.2774725274725275,0.013736263736263736,0.22561813186813187
357,7,1,0,728,0.025,0.022,0.172,1456,0.06318681318681318,0.04945054945054945,0.013736263736263736,0.021291208791208792,0.1559065934065934
358,7,1,1,728,0.025,0.022,0.172,2184,0.1488095238095238,0.08562271062271062,0.06318681318681318,0.01694139194139194,0.16391941391941392
359,7,1,2,728,0.025,0.022,0.172,2912,0.35096153846153844,0.13289835164835165,0.21806318681318682,0.014423076923076924,0.17032967032967034
360,7,1,3,728,0.025,0.022,0.172,2912,0.3382554945054945,0.15350274725274726,0.18475274725274726,0.011332417582417582,0.18509615384615385
361,7,1,4,728,0.025,0.022,0.172,2912,0.29910714285714285,0.15247252747252749,0.1466346153846154,0.009615384615384616,0.19608516483516483
