,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
204,4,0,0,728,0.05,0.075,0.172,1456,0.125,0.09271978021978022,0.032280219780219783,0.0521978021978022,0.1875
205,4,0,1,728,0.05,0.075,0.172,2184,0.2541208791208791,0.14056776556776557,0.11355311355311355,0.039377289377289376,0.20741758241758243
206,4,0,2,728,0.05,0.075,0.172,2912,0.47493131868131866,0.1974587912087912,0.2774725274725275,0.033997252747252744,0.21394230769230768
207,4,0,3,728,0.05,0.075,0.172,2912,0.49793956043956045,0.24931318681318682,0.24862637362637363,0.020604395604395604,0.2283653846153846
208,4,0,4,728,0.05,0.075,0.172,2912,0.44402472527472525,0.26304945054945056,0.18097527472527472,0.016140109890109892,0.23145604395604397
209,4,0,5,728,0.05,0.075,0.172,2912,0.3801510989010989,0.2441620879120879,0.13598901098901098,0.017170329670329672,0.22561813186813187
210,4,0,6,728,0.05,0.075,0.172,2912,0.34993131868131866,0.1936813186813187,0.15625,0.015453296703296704,0.2249313186813187
211,4,0,7,728,0.05,0.075,0.172,2912,0.3272664835164835,0.16002747252747251,0.16723901098901098,0.015796703296703296,0.21531593406593408
212,4,0,8,728,0.05,0.075,0.172,2912,0.3076923076923077,0.14491758241758243,0.16277472527472528,0.01510989010989011,0.20467032967032966
213,4,0,9,728,0.05,0.075,0.172,2912,0.27300824175824173,0.1253434065934066,0.14766483516483517,0.012706043956043956,0.19402472527472528
214,4,0,10,728,0.05,0.075,0.172,2912,0.27506868131868134,0.11504120879120878,0.16002747252747251,0.013736263736263736,0.17651098901098902
215,4,0,11,728,0.05,0.075,0.172,2912,0.26785714285714285,0.09821428571428571,0.16964285714285715,0.011332417582417582,0.17822802197802198
216,4,0,12,728,0.05,0.075,0.172,2912,0.2706043956043956,0.09752747252747253,0.17307692307692307,0.01201923076923077,0.17548076923076922
217,4,0,13,728,0.05,0.075,0.172,2912,0.3011675824175824,0.10885989010989011,0.19230769230769232,0.014766483516483516,0.16895604395604397
218,4,0,14,728,0.05,0.075,0.172,2912,0.2760989010989011,0.09443681318681318,0.1816620879120879,0.011675824175824176,0.17273351648351648
219,4,0,15,728,0.05,0.075,0.172,2912,0.26785714285714285,0.09478021978021978,0.17307692307692307,0.01201923076923077,0.16552197802197802
220,4,0,16,728,0.05,0.075,0.172,2912,0.24896978021978022,0.08276098901098901,0.1662087912087912,0.011332417582417582,0.16346153846153846
221,4,0,17,728,0.05,0.075,0.172,2912,0.23145604395604397,0.06009615384615385,0.1713598901098901,0.009958791208791208,0.16998626373626374
222,4,0,18,728,0.05,0.075,0.172,2912,0.2805631868131868,0.059409340659340656,0.22115384615384615,0.012362637362637362,0.17410714285714285
223,4,0,19,728,0.05,0.075,0.172,2912,0.29876373626373626,0.05391483516483517,0.2448489010989011,0.013736263736263736,0.18269230769230768
224,4,0,20,728,0.05,0.075,0.172,2912,0.29017857142857145,0.05391483516483517,0.23626373626373626,0.01304945054945055,0.19471153846153846
225,4,0,21,728,0.05,0.075,0.172,2912,0.32177197802197804,0.04842032967032967,0.2733516483516483,0.01304945054945055,0.20123626373626374
226,4,0,22,728,0.05,0.075,0.172,2912,0.3135302197802198,0.03296703296703297,0.2805631868131868,0.01304945054945055,0.20707417582417584
227,4,0,23,728,0.05,0.075,0.172,2912,0.29464285714285715,0.020260989010989012,0.27438186813186816,0.010645604395604396,0.21016483516483517
228,4,0,24,728,0.05,0.075,0.172,2912,0.27403846153846156,0.010302197802197802,0.26373626373626374,0.009271978021978022,0.21531593406593408
229,4,0,25,728,0.05,0.075,0.172,2912,0.24759615384615385,0.009271978021978022,0.23832417582417584,0.007898351648351648,0.21771978021978022
230,4,0,26,728,0.05,0.075,0.172,2912,0.22630494505494506,0.014766483516483516,0.21153846153846154,0.008585164835164836,0.21565934065934067
231,4,0,27,728,0.05,0.075,0.172,2912,0.21531593406593408,0.01407967032967033,0.20123626373626374,0.012362637362637362,0.21462912087912087
232,4,0,28,728,0.05,0.075,0.172,2912,0.2857142857142857,0.012362637362637362,0.2733516483516483,0.015796703296703296,0.21188186813186813
233,4,0,29,728,0.05,0.075,0.172,2912,0.35233516483516486,0.014766483516483516,0.33756868131868134,0.018200549450549452,0.2132554945054945
234,4,0,30,728,0.05,0.075,0.172,2912,0.3636675824175824,0.011332417582417582,0.35233516483516486,0.018543956043956044,0.21875
235,4,0,31,728,0.05,0.075,0.172,2912,0.33619505494505497,0.013736263736263736,0.32245879120879123,0.014766483516483516,0.22321428571428573
236,4,0,32,728,0.05,0.075,0.172,2912,0.35096153846153844,0.020604395604395604,0.33035714285714285,0.014766483516483516,0.21462912087912087
237,4,0,33,728,0.05,0.075,0.172,2912,0.3228021978021978,0.021291208791208792,0.301510989010989,0.014423076923076924,0.20638736263736263
238,4,0,34,728,0.05,0.075,0.172,2912,0.32142857142857145,0.03021978021978022,0.29120879120879123,0.017513736263736264,0.19883241758241757
