,RunId,iteration,Step,n,m,d,c,agent_count,percentage_signers,percentage_fluent_signers,percentage_non_fluent_signers,percentage_deaf,percentage_carry
0,0,0,0,728,0.58,0.022,0.172,1456,0.020604395604395604,0.017170329670329672,0.003434065934065934,0.015796703296703296,0.16826923076923078
1,0,0,1,728,0.58,0.022,0.172,2184,0.04532967032967033,0.024725274725274724,0.020604395604395604,0.017857142857142856,0.16483516483516483
2,0,0,2,728,0.58,0.022,0.172,2912,0.12568681318681318,0.03777472527472527,0.08791208791208792,0.016483516483516484,0.16517857142857142
3,0,0,3,728,0.58,0.022,0.172,2912,0.16895604395604397,0.050824175824175824,0.11813186813186813,0.014766483516483516,0.15968406593406592
4,0,0,4,728,0.58,0.022,0.172,2912,0.20570054945054944,0.06902472527472528,0.13667582417582416,0.013392857142857142,0.1559065934065934
5,0,0,5,728,0.58,0.022,0.172,2912,0.1929945054945055,0.07451923076923077,0.11847527472527472,0.009271978021978022,0.1504120879120879
6,0,0,6,728,0.58,0.022,0.172,2912,0.1510989010989011,0.06868131868131869,0.08241758241758242,0.008241758241758242,0.13907967032967034
7,0,0,7,728,0.58,0.022,0.172,2912,0.1349587912087912,0.06215659340659341,0.07280219780219781,0.007898351648351648,0.12637362637362637
8,0,0,8,728,0.58,0.022,0.172,2912,0.11332417582417582,0.05013736263736264,0.06318681318681318,0.006868131868131868,0.11710164835164835
9,0,0,9,728,0.58,0.022,0.172,2912,0.12259615384615384,0.05048076923076923,0.07211538461538461,0.005494505494505495,0.11126373626373626
10,0,0,10,728,0.58,0.022,0.172,2912,0.09340659340659341,0.04429945054945055,0.049107142857142856,0.004120879120879121,0.10748626373626374
11,0,0,11,728,0.58,0.022,0.172,2912,0.09684065934065934,0.047046703296703296,0.04979395604395604,0.0030906593406593405,0.10782967032967034
12,0,0,12,728,0.58,0.022,0.172,2912,0.07760989010989011,0.040865384615384616,0.036744505494505496,0.0030906593406593405,0.11263736263736264
13,0,0,13,728,0.58,0.022,0.172,2912,0.09958791208791208,0.03502747252747253,0.06456043956043957,0.004120879120879121,0.11263736263736264
14,0,0,14,728,0.58,0.022,0.172,2912,0.12053571428571429,0.03125,0.08928571428571429,0.0037774725274725275,0.11607142857142858
15,0,0,15,728,0.58,0.022,0.172,2912,0.1095467032967033,0.025412087912087912,0.08413461538461539,0.003434065934065934,0.11572802197802198
16,0,0,16,728,0.58,0.022,0.172,2912,0.09787087912087912,0.02815934065934066,0.06971153846153846,0.0020604395604395605,0.10508241758241758
17,0,0,17,728,0.58,0.022,0.172,2912,0.061469780219780217,0.018200549450549452,0.04326923076923077,0.0013736263736263737,0.10027472527472528
18,0,0,18,728,0.58,0.022,0.172,2912,0.036057692307692304,0.014766483516483516,0.021291208791208792,0.001717032967032967,0.09134615384615384
19,0,0,19,728,0.58,0.022,0.172,2912,0.029532967032967032,0.007554945054945055,0.02197802197802198,0.0020604395604395605,0.08379120879120878
20,0,0,20,728,0.58,0.022,0.172,2912,0.026442307692307692,0.0,0.026442307692307692,0.001717032967032967,0.08413461538461539
21,0,0,21,728,0.58,0.022,0.172,2912,0.04223901098901099,0.0,0.04223901098901099,0.0020604395604395605,0.08207417582417582
22,0,0,22,728,0.58,0.022,0.172,2912,0.07142857142857142,0.0,0.07142857142857142,0.001717032967032967,0.07898351648351648
23,0,0,23,728,0.58,0.022,0.172,2912,0.05151098901098901,0.0,0.05151098901098901,0.0010302197802197802,0.08379120879120878
24,0,0,24,728,0.58,0.022,0.172,2912,0.053228021978021976,0.0,0.053228021978021976,0.0013736263736263737,0.08413461538461539
25,0,0,25,728,0.58,0.022,0.172,2912,0.042582417582417584,0.0,0.042582417582417584,0.0006868131868131869,0.08756868131868131
26,0,0,26,728,0.58,0.022,0.172,2912,0.018543956043956044,0.0,0.018543956043956044,0.0013736263736263737,0.09546703296703296
27,0,0,27,728,0.58,0.022,0.172,2912,0.04189560439560439,0.0,0.04189560439560439,0.001717032967032967,0.09924450549450549
28,0,0,28,728,0.58,0.022,0.172,2912,0.03537087912087912,0.0,0.03537087912087912,0.001717032967032967,0.10611263736263736
29,0,0,29,728,0.58,0.022,0.172,2912,0.0625,0.0,0.0625,0.0020604395604395605,0.11160714285714286
30,0,0,30,728,0.58,0.022,0.172,2912,0.059065934065934064,0.0,0.059065934065934064,0.002403846153846154,0.11504120879120878
31,0,0,31,728,0.58,0.022,0.172,2912,0.09065934065934066,0.0,0.09065934065934066,0.004464285714285714,0.11366758241758242
32,0,0,32,728,0.58,0.022,0.172,2912,0.11195054945054946,0.0,0.11195054945054946,0.007211538461538462,0.1143543956043956
33,0,0,33,728,0.58,0.022,0.172,2912,0.12396978021978022,0.0,0.12396978021978022,0.008928571428571428,0.10989010989010989
34,0,0,34,728,0.58,0.022,0.172,2912,0.11332417582417582,0.0,0.11332417582417582,0.008928571428571428,0.10748626373626374
35,0,0,35,728,0.58,0.022,0.172,2912,0.08619505494505494,0.0,0.08619505494505494,0.007554945054945055,0.11057692307692307
36,0,0,36,728,0.58,0.022,0.172,2912,0.06868131868131869,0.0,0.06868131868131869,0.005837912087912088,0.11366758241758242
37,0,0,37,728,0.58,0.022,0.172,2912,0.07245879120879122,0.0,0.07245879120879122,0.006868131868131868,0.11675824175824176
38,0,0,38,728,0.58,0.022,0.172,2912,0.07932692307692307,0.0,0.07932692307692307,0.006868131868131868,0.12156593406593406
39,0,0,39,728,0.58,0.022,0.172,2912,0.1043956043956044,0.0,0.1043956043956044,0.006868131868131868,0.1198489010989011
